Id,Clothing Type,Sex,Color,Brand,Price,Images,1st Image Preview,Miscellaneous
847,Jeans,Weiblich,Blau,Maloja,124.95,"[http://cms.cw-store.com/img_maloja-gerlindem-snow-pant-w-womens-schnee-hose_s144390440_n1_t4.jpg,http://cms.cw-store.com/img_maloja-gerlindem-snow-pant-w-womens-schnee-hose_s144390440_n2_t4.jpg,http://cms.cw-store.com/img_maloja-gerlindem-snow-pant-w-womens-schnee-hose_s144390440_n3_t4.jpg]",,Maloja GerlindeM. Snow Hose WMaloja GerlindeM. Snow Hose W
848,Hose,Weiblich,Grau,Bellybutton,79.9,"[http://damenmode.schwab.de/pool/formata/9149624.jpg?img=refresh,http://damenmode.schwab.de/pool/formata/9148552.jpg]",,"Bellybutton Hose Enrica grau (34, 44, 38, 32, 36, 40, 42)Hose Enrica Ganz neu und lässig: supermoderne Pumphose von bellybutton aus weicher, fließender Microfaser (Tencel Qualität). Sportlicher Style: Weite durch Tunnelzug am Bündchen. Lässt sich sehr variabel stylen: mit High Heels wird der Look sophisticated, mit Sneak ers eher sportlich-lässig. Unverzichtbar für diesen Sommer! Beinlänge: 81 cm Material: 70 % Modal, 30 % Polyester"
849,Hose,Weiblich,Violett,Samoon,79.95,"[http://demandware.edgesuite.net/aafu_prd/on/demandware.static/Sites-DE-Site/Sites-GW_MASTER/de/v1373626729051/images/large/Bequeme-Schlupfhose-in-3-4-Laenge-back-4049601595498-360.jpg,http://demandware.edgesuite.net/aafu_prd/on/demandware.static/Sites-DE-Site/Sites-GW_MASTER/de/v1373626729051/images/large/Bequeme-Schlupfhose-in-3-4-Laenge-front-4049601595498-360.jpg]",,"Samoon Damen Hose in LILA, Größe 42Die Wohlfühl-Hose, die gut aussieht, gut sitzt und nicht aufträgt! Elegante Schlupfform mit geradem 3/4 Bein, streckender Teilungsnaht und unsichtbarem Rundum-Gummibund. Tragekomfortable Stretch-Qualität. Schrittlänge ca. 60 cm, Fußweite ca. 40 cm"
850,Hose,Weiblich,Grau,Taifun,69.95,"[http://demandware.edgesuite.net/aafu_prd/on/demandware.static/Sites-DE-Site/Sites-GW_MASTER/de/v1373626729051/images/large/Gepflegte-Baumwoll-Stretch-Hose-back-4049597077374-782.jpg,http://demandware.edgesuite.net/aafu_prd/on/demandware.static/Sites-DE-Site/Sites-GW_MASTER/de/v1373626729051/images/large/Gepflegte-Baumwoll-Stretch-Hose-front-4049597077374-782.jpg]",,"Taifun Damen Hose in grau, Größe 46Der gepflegte Baumwoll-Stretch macht diese Hose besonders edel. Sie ist um Hüfte und Oberschenkel gerade geschnitten und hat eine aktuelle Passform mit angesetztem Bund und dekorativem Gürtel, Schubtaschen vorn und knöpfbare Paspeltaschen hinten. Länge ca. 78 cm, Fußweite ca. 32 cm"
851,Hose,Männlich,Orange,Vicomte,77.4,"[http://demandware.edgesuite.net/aake_prd/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1373342679029/images/original/96544_1.jpg,http://demandware.edgesuite.net/aake_prd/on/demandware.static/Sites-MenLook-Site/Sites-Menlook-Catalog/default/v1373342679029/images/original/96544_2.jpg]",,"VICOMTE A, Hose rosa anliegend Portofino, Mann, BaumwolleHose rosa anliegend Portofino VICOMTE A - Schnitt: anliegend - Beinweite: 17 cm - Klassische, leicht dehnbare Hose in Korallenrosa - Reißverschluss und Patte mit 2 verdeckten Häkchen - 2 Seitentaschen, 2 Gesäßtaschen mit 2 weißen Knöpfen - Gürtelschlaufen - Baumwolle und Elastan"
852,Hose,Männlich,Beige,Dockers,79.95,"[http://files.rakuten.de/090da50fc16e418fd69f418b67276842/images/43cbbee5911f92c932c4ed78d3fe53f.jpg,http://files.rakuten.de/090da50fc16e418fd69f418b67276842/images/c3ae735ecbe25dc2821856cc2d8f9d7.jpg]",,Dockers Herren Hose D1 Casual Khaki 46244 Slim Fit british khakiDockers Herren Hose D1 Casual Khaki 46244 Slim Fit british khaki Material: 100% Baumwolle Latz: ReißverschlussSlim Fit - Straight LegFarbe: british khaki
853,Hose,Männlich,Grau,Mustang,79.99,"[http://files.rakuten.de/0963915d647d4bf5b8483f94627f4654/images/2bd3dca4a3df1e707d6fcb44049dc4cf.jpg,http://files.rakuten.de/0963915d647d4bf5b8483f94627f4654/images/1e462ffe093ef85e2592f5f9483d12c9.jpg]",,"Mustang Herren Cord HoseMUSTANG Herren Cord Hose Mustang hat hier eine hochwertige und stylische Cordhose im klassischen Five-Pocket-Style designt. Die coole Cord Jeans präsentiert sich hier in Bootcut. Die Herren Hose ist regular fit geschnitten und sehr bequem. Mustang hat die Jeans in Cord mit seitlichen Eingrifftaschen und Gesäßtaschen ausgerüstet. Das weiche aber auch strapazierfähige Material gibt ein fantastisches Tragegefühl.Material: 60 % Polyester, 40 % BaumwolleFarbe: Anthrazit"
854,Hose,Männlich,Schwarz,Jet Lag,54.95,"[http://files.rakuten.de/324ffb8041c04af586e0dbe6b4da378d/images/f20497a30da0761782a6de9bb97223d8.jpg,http://files.rakuten.de/324ffb8041c04af586e0dbe6b4da378d/images/b42a20f35135b39e3e780f2c359bf7af.jpg]",,"Jet Lag Cargo Hose Take Off schwarz - weit geschnitten - Maße beachtenJet Lag Cargo Hose Take Off schwarz - weit geschnitten - Maße beachten Farbe: Schwarz, leichte Baumwollhose mit je 2 Taschen an jedem Bein und kleiner Jet Lag Stickerei an der rechten Tasche, dazu gibt es vorn 2 schräge Einschubtaschen und 2 Gesässtaschen mit Druckknopf, weit geschnittenes Bein - für kräftige Oberschenk"
855,Hose,Männlich,Schwarz,Energie,56,"[http://files.rakuten.de/3b4b697d3c2a749ea696f84ea0a7e59b/images/16675cb0e64b1caba6ce1733be1d726e.jpg,http://files.rakuten.de/3b4b697d3c2a749ea696f84ea0a7e59b/images/16df265b6ea170d387d147e7feae202a/hose-energie-maenner-9f4300-dl0092-f97.jpg,http://files.rakuten.de/3b4b697d3c2a749ea696f84ea0a7e59b/images/51fee28f7f3eb5429d8b1655c4d1d/hose-energie-maenner-9f4300-dl0092-f97.jpg]",,"Energie Hose Energie Männer - 9f4300_dl0092_f97Hose ENERGIE Männer - 9f4300_dl0092_f97 Hose ENERGIE Männer schwarz glänzend 100 % Baumwolle 5 Taschen Zip und Knopfverschluss , Bekleidung & Accessoires, Herrenmode, Herren Hosen, Herren Stoffhosen, Herren Cargos"
856,Hose,Weiblich,Bunt,Heine,79.95,"[http://image01.heine.de/pool/format_hv_ea_1/6901455.jpg,http://image01.heine.de/pool/format_hv_ea_1/7083391.jpg]",,"HEINE: Damen HoseHose, allover in angesagtem Blumenprint – jede Hose ein Unikat! angesetzter Bund mit Gürtelschlaufen, zwei Eingrifftaschen, zwei Gesäßtaschen, seitlich silberfarbiger Zipper am Saum. Leicht vertiefte Leibhöhe. Figurbetonte Form, Schrittlänge ca. 77,5 cm, Fußweite ca. 32 cm. Camel-multi: 98% Baumwolle, 2% Elastan. Bordeaux-multi, blau-multi: 81% Polyester, 16% Baumwolle, 3% Elastan, waschbar"
857,Hose,Männlich,Grün,Fjällräven,119.95,[http://jagd-und-outdoor-shop.de/shop/images/product_images/original_images/1496_0.jpg],,"Hose G1000, Fjall RävenHose G1000, Fjall Räven Vorgeformte Knie aus weich-gebürstetem G-1000®-Material große Beintasche mit Platz für die Karte 6 Taschen davon 1 Beintasche mit Reißverschluß und 1 kleinere Beintasche für Multiwerkzeug Normale Taille und Passform Vorgeformte Beine"
858,Hose,Männlich,Blau,Joy,69.95,"[http://media.peterhahn.de/is/image/peterhahn/google/-226319_CAT_M_150513_163520.jpg,http://media.peterhahn.de/is/image/peterhahn/google/-226319_CAT_M_150513_163520.jpg#funktions-web-hose-von-joy,http://media.peterhahn.de/is/image/peterhahn/D/-226319_CAT_M_150513_163520.jpg#funktions-web-hose-von-joy,http://media.peterhahn.de/is/image/peterhahn/E/-226319_CAT_M_150513_163520.jpg#funktions-web-hose-von-joy]",,"Funktions-Web-Hose von Joy, Nachtblau (Gr. 44)Funktions-Web-Hose von Joy Sportswear: 94% Polyester, 6% Elasthan. Aus hochelastischer Mikrofaser - feuchtigkeits- und temperaturregulierend, wasserabweisend, atmungsaktiv, pflegeleicht und formstabil. Gummibund mit innenliegender Kordel und 2 Reißverschluss-Taschen. Saum mit kleinen Schlitzen. 18, 19, 20, 21, 22, 23, 24, 25, 36, 38, 40, 42, 44, 46, 48, 50, ab 69,95 EUR"
859,Hose,Männlich,Blau,Element,60,[http://origineu-www.surfstitch.com/product_images/M1PNC2120-ELEMENT-1_720X900.JPG],,Element - Hose Ry - IndigoElement - Hose Ry - Indigo
860,Hose,Weiblich,Beige,Esprit,59.99,[http://pics.esprit.de/Shop/PicPOV_FlatView/053EO1B011_267.jpg],,"Esprit Jacquard-Hose, 28 inch28 inch (Innenbeinlänge ca. 71 cm) Bequeme Jacquard-Stretch-Hose mit tonigem Blumenmuster aus Baumwolle. -Saumweite ca. 32 cm, Knieweite ca. 40 cm in Gr. 36 (variiert je Gr.) -mit mittiger Längsteilungsnaht am Hosenbein -MATERIAL: -elastische, weiche Baumwolle -Matt-Glanz-Oberfläche mit softem Griff und gepflegter Jacquard-Optik -hoher Tragekomfort und Formbeständigkeit durch Stretch -DETAILS: -subtiles Ton in Ton Barock-Blumen-Muster -abgesetzter Bund mit Schlaufen, Haken und Zipper -waagerechte Leistentaschen vorne und hinten (Blenden)."
861,Hose,Männlich,Schwarz,Löffler,109,[http://s192650200.online.de/.media/187464248659.jpeg],,"Löffler Bike Zipp-off Hose - 58Löffler Herren Bike Zipp-Off Hose, die lange Bike-Hose mit herausnehmbarer, elastischer Rad-Unterhose. Elastisches Obermaterial für optimale Passform und Bewegungsfreiheit. Features: Bein abzippbar, Beinverstellung, Innenhose aus Elastic-Sensor..."
862,Hose,Männlich,Beige,Alberto,59.95,[http://www.albertoshop.de/pimages/6/6739_norm.jpg],,"Alberto Hose Ceramica Tom beige, 26, 102,Alberto Ceramica - das Original Five-Pocket-Hose aus Ceramica Alberto gilt als der Pionier bei der Verwendung des High-Tech-Materials Ceramica. Dabei werden in das Garn winzige Keramikteilchen eingearbeitet, die gemäß Untersuchungen des Textilforschungslabors in Terrassa (Spanien) die UV-Strahlung zu über 87% filtern und damit optimalen Schutz vor Sonnenstrahlung bieten. Ein weiteres Highlight ist der materialbedingte Temperaturausgleich von nahezu 5°C gegenüber der Außentemperatur - perfekt für kalte und warme Tage. Zudem ist der Alleskönner mit Klimafunktion extrem pflegeleicht, bi-elastisch und fast knitterfrei. Hier präsentiert er sich in der Comfort Fit-Schnittform Tom - eine edle Ergänzung für etwas lässigere Business-Outfits und ein angenehmer Begleiter für die Reise. Schnittform Tom - Comfort Fit Schnitt/Verarbeitung: Five-Pocket-Stil, Comfort Fit. Normal waist - normale Leibhöhe. Regular Leg - gerade geschnittenes Bein, nicht zu weit und nicht zu eng. Bund mit Logo-Knopf in Silber, 6 Gürtelschlaufen für Gürtel bis ca. 4,5 cm Breite, hinten rechts Logo-Patch in Lederoptik. Dekoratives Detail am Innenbund ist eine schmale Paspel in mehrfarbigem Krawattenstreifen. Eingrifftaschen und kleine Feuerzeugtasche vorne, 2 Gesäßtaschen, auf der Feuerzeugtasche ein kleines Logo-Patch aus Rips. Fußweite: Bei Gr. 50 ca. 22/ 44 cm. Material: Mikrofaser mit Ceramica - 69% Polyester, 29% Viskose, 2% Elasthan. Eine Qualität mit angenehm weichem Griff und leichtem Fall, die das ganze Jahr über getragen werden kann. Pflegehinweis: 40°C-Feinwäsche. Trockner geeignet. Reinigung möglich. Bügeln bei mittlerer Temperatur. Farbe/Dessin: Beige."
863,Hose,Männlich,Blau,Brax,59.95,[http://www.alexander-herrenmoden24.de/WebRoot/Store20/Shops/63518489/5166/7FFC/A06A/DC20/1678/C0A8/29BB/D891/1_Kopie.jpg],,Brax Jeans Hose Cadiz dunkel blau 85-6107-23Hochwertige Brax Jeans Hose: Modell: Cadiz gerader Schnitt Verschlussart: Reißverschluss sehr gute Farbbrillianz Knitterarm Farbintensiv auch nach vielen Wäschen Art.Nr.: 85-6107-23 Farbe: dunkel blau Material: 98% Baumwolle 2% Elasthan
864,Hose,Männlich,Braun,Fjällräven,99.95,[http://www.arts-outdoors.de/Shop/images/product_images/original_images/6474_0_Fjaellraeven_Karl_Trousers_black_brown.jpg],,"FjällRäven Karl Herren Jagd Hose Outdoorhose G1000 black brownFjällRäven Karl Herren Jagd Hose Outdoorhose G1000 black brown Outdoor-Hose aus strapazierfähigem G-1000 mit gebürstetem Finish. Tiefer Bund und normale Passform. Vorgeformte Knie und ungekürzte Länge. Zwei Seitentaschen, zwei Gesäßtaschen, eine große Beintasche für Karten und eine kleinere für Multiwerkzeug. Details: Material: G-1000 Silent, 65% Polyester, 35% Baumwolle, gebürstet 1 große Balgentasche mit Platz für die Karte 1 Reißverschlusstasche am Bein 2 Gesäßtaschen 2 Einschubtasche normaler Schnitt nickelfreie Knöpfe und Reißverschlüsse Rohlänge, kann gekürzt werden enthält nichttextile Teile tierischen Ursprungs (Leder-Logo) UV-Schutz: UPF 50+ Gewicht: 476g (Größe 48)"
865,Hose,Männlich,Grün,Alpha Industries,79.99,[http://www.asmc.de//images/product_images/original_images/106489_0.jpg],,"Alpha Industries Hose Tough olivDie Hose Tough von Alpha Industries hält, was sie verspricht, denn ihr Name ist Programm. Tough bedeutet hart, widerstandsfähig, robust. Und das ist dieses Modell aus dem schweren Baumwollmaterial allemal. - Gerader, bequemer Schnitt - Verstärkter Ges"
866,Hose,Weiblich,Weiß,Cambio,99.99,"[http://www.breuninger.com/medias/sys_master/pod/2013/04/9165939671070.jpg,http://www.breuninger.com/medias/sys_master/zoom/2013/04/9165939572766.jpg]",,CAMBIO Stretch-Hose PIPER SHORT beigeDie bewährt elegante Stretch-Hose PIPER SHORT von CAMBIO sorgt mit ihrer feinen Qualität und trendiger Farbgebung für Ihren stylishen Look in dieser Saison.Schmale Passform Verkürzte Leibhöhe Gerades Hosenbein mit enger Saumweite Mit Steppnähten verziert Maße bei Größe 36: Bundweite: 74 cm Vord. Leibhöhe mit Bund: 22 cm Innenbeinlänge: 67 cm
867,Hose,Weiblich,Grau,Closed,85,[http://www.closed.com/out/pictures/1/c88002-32k-2l-113_pic1(1).jpg],,"Closed Hosen Pedal Pusher Tapered-Leg Stretch-Pants Hell stone 42,40,4Closed Hosen: Pedal Pusher Tapered-Leg Stretch-Pants Hose mit hoher Taille und X-Pockets. Nach unten schmal zulaufendes Bein in 7/8 Länge. Stückgefärbter, gestretchter Baumwoll-Twill in Stone Wash. Unser Model ist 178 cm groß und trägt Größe 42 (italienisch). 98% Baumwolle, 2% Elasthan Farbe: light stone Closed Größen: 42,40,44,46,48,50,52"
868,Hose,Weiblich,Schwarz,Marlene,159,"[http://www.daniels-korff.de/$WS/daniels-korff/websale8_shop-daniels-korff/produkte/medien/bilder/normal/06-5-104-113.jpg,http://www.daniels-korff.de/$WS/daniels-korff/websale8_shop-daniels-korff/produkte/medien/bilder/klein/06-5-104-113.jpg]",,"Damen-HoseSchwarz,96 % Schurwolle, 4 % Elasthan. Marlene-Hose, modisch angesagt und wieder absolut im Trend. Dieses extravagante Kleidungsstück betont heute wie damals die Figur, während die Beine im Stoff reichlich Bewegungsfreiheit haben. Hose aus bester Schurwolle mit einem Anteil Elasthan für noch mehr Bequemlichkeit. Ausgestattet mit betontem, breiten Formbund und hoher Taille. Mit zwei Eingrifftaschen, zwei Zierblenden auf der Hinterhose und seitlichem Reißverschluss."
869,Hose,Männlich,Grün,Diesel,119.95,[http://www.fashionid.de/securemedia/diesel-hose-aus-reiner-baumwolle-vorderansicht-8687243-f292349e8773a925943e52b51288a9c71fe2536f596c03cb16a23349ce7dea0b25b7ecbb1de6dca1c7216628ceac038f865b014093aa2e8f3cbc0bb63705c3e8/sys_master/333/generated_8847188099102_FILL_WIDTH_OR_HEIGHT_FORCE_RETAIN_PAR_484_471.png/generated_8847188099102_FILL_WIDTH_OR_HEIGHT_FORCE_RETAIN_PAR_484_471.png],,"DIESEL, Hose aus reiner Baumwolle in Grün, für Herren, Gr. 30/30Herren 5-Pocket-Hose von Diesel aus reiner Baumwolle. Modell Darron, Regular Slim Fit, schmal zulaufendes Bein, Used Look, Knopfleiste, Münztasche mit Logo-Applikation sowie zwei Gesäßtaschen mit Ziernaht."
870,Hose,Männlich,Blau,Drykorn,95,"[http://www.gretaundluis.com/data/resizer/crop/replace/618x794/efeee9/ffffff/5000/products/drykorn_herren_hose_4659kill_30navy_1_original.jpg,http://www.gretaundluis.com/data/resizer/crop/replace/618x794/efeee9/ffffff/5000/products/drykorn_herren_hose_4659kill_30navy_2_original.jpg,http://www.gretaundluis.com/data/resizer/crop/replace/618x794/efeee9/ffffff/5000/products/drykorn_herren_hose_4659kill_30navy_3_original.jpg]",,"Drykorn Hose Kill NavyDie modisch cleane, schmal geschnittene Hose Kill des deutschen Labels Drykorn ist in einem dunklen Blau gehalten.br br - angenehme Baumwollebr - Webmuster mit feinsten Pünktchenbr - schmaler Schnittbr - fällt eher klein ausbr - Beininnenlänge: 85cm bei Größe 31br - Bügelfaltebr - schräge Eingrifftaschen br - Pattentaschen mit Knopf hintenbr - Pflege: bei 30 C waschbar"
871,Hose,Weiblich,Grün,Fjällräven,129,[http://www.hund-und-freizeit.com/shop/images/products/main/detail/karla_winter_633.jpg],,"Fjäll Räven Karla Winter Hose dark oliveFjäll Räven Karla Winter Damenhose Feminin geschnittene, gefütterte Outdoor-Hose aus strapazierfähigem G-1000® mit weichem gebürstetem Finish. Vorgeformte Knie und ungekürzte Länge. Zwei Seitentaschen, zwei Gesäßtaschen, eine große Beintasche für Karten, eine kleinere für Multiwerkzeug und eine Sicherheitstasche mit Reißverschluss. Tiefer Bund und normale Passform. • Damenhose aus gebürstetem G-1000® • Niedrige Taille, • normale Passform • vorgeformte Knie • ungekürzte Länge • Aktivität: Trekking • Gewebe: Gebürstete G-1000, 65% Polyester, 35% Baumwolle • Größen: 34-46 • Material: G-1000® Farbe: dark olive G-1000® ist Fjällrävens eigenes Funktionsmaterial und ein klassischer Bestandteil unserer Kleidung und Ausrüstung. Das dichte Gewebe besteht zu 65 % aus Polyester und zu 35 % aus Baumwolle und ist mit einer dünnen Schicht Grönlandwachs imprägniert. Seine Zusammensetzung macht das Gewebe verschleißfest, gleichzeitig ist es atmungsaktiv und schnelltrocknend. Grönlandwachs ist ein völlig natürliches Produkt aus Bienenwachs und Paraffin, dass das Kleidungsstück wasser- und schmutzabweisend macht. Je nach Wetterverhältnissen trägt man mehr oder weniger Grönlandwachs auf bzw. wäscht es wieder heraus. Maßtabelle"
872,Hose,Männlich,Beige,Scotch & Soda,71.95,[http://www.joergs-sportladen.de/bilder/produkte/gross/Scotch-Soda-Basic-Chino-Hose-mit-Guertel-sand-men-pants-blue-denim-jeans-online-herren-hosen-leicht-sommer.jpg],,Scotch & Soda Basic Chino Hose mit Gürtel sandScotch & Soda Basic chino pant stylische Chino Hose mit Gürtel im angesagten Used-Look 
873,Hose,Männlich,Beige,Replay,149,[http://www.just4men.de/pimages/132/132441_norm.jpg?google_shopping=Replay_Hose_khaki_M_unifarben],,"Replay Hose khaki M unifarben ohne Bundfalte Baumwolle...Replay Hosen bei Just4Men.de: Hose von Replay: Chino mit 'used' Effekten von Replay Lässig, unbeschwert und modisch - ein Look der auf jahrzehntelanger Erfahrung und innovativer Arbeit beruht. Replay-Produkte passen perfekt, sind zeitlos und immer aktuell. Ein bequemer, lässiger Schnitt machen diese trendige Chino zum modischen Basic. Der klassische Feintwill mit softem Griff ist trendig gewaschen und used-Effekte an manchen Kanten wirken richtig casual. Form/Verarbeitung: Regular - Chino mit geradem Bein und normaler Bundhöhe. Verschluss mit verdeckter Knopfleiste und Knopf am Bund. Bund mit 7 Gürtelschlaufen für Gürtel bis max. ca. 5,5 cm Breite. Vorne 2 Eingrifftaschen und kleine Leisten-Münztasche, mit Metall-Logo verziert. 2 Gesäß-Paspeltaschen. Steppungen Ton in Ton. Maße: Fußweite bei W33 ca. 40 cm. M aterial: Feintwill aus 100% Baumwolle. Pflegehinweis: Von links bei 30° C waschen, nicht für den Trockner geeignet, bügeln bei niedriger Stufe, nicht für die chemische Reinigung geeignet. Bitte Pflegeetikett beachten. Farbe: Khaki - gedeckter, mittlerer Braunton - in dezent gewaschener Optik, dadurch hellere Schattierungen an Kanten, Nähten, Crunshes im Hüftbereich, mit dezenten destroyed-Elementen an Kanten, Bund und Saum."
874,Hose,Weiblich,Weiß,Zerres,59.95,"[http://www.karstadt.de/dbimages/mo/1/0341264031_g.jpg,http://www.karstadt.de/dbimages/mo/1/0341264031_d.jpg]",,"Zerres Hose in 7/8 Länge, kittDiese sportliche Hose von Zerres hat eine moderne 7/8 Länge und wird im Bund mit Reißverschluss und Knopf geschlossen. Das Material ist angenehm und der geringe Stretchanteil macht sie zu einem bequemen Begleiter im Alltag. Der Farbton lässt sich toll kombinieren und macht zu ähnlichen oder kontrastreichen Farben eine tolle Figur. Produkttyp: BaumwollhoseFotoauftrag: FAS130321Ausführung: 7/8 HoseMaterial: 98% Baumwolle, 2% ElasthanProduktart: HosenZielgruppe: DamenFarbe: beige"
875,Hose,Weiblich,Schwarz,Cambio,129.9,"[http://www.klawiter-moden.de/bilder/produkte/gross/Cambio-Hose-Rea-long-0665.jpg,http://www.klawiter-moden.de/bilder/produkte/gross/Cambio-Hose-Rea-long-0665_b2.jpg,http://www.klawiter-moden.de/bilder/produkte/gross/Cambio-Hose-Rea-long-0665_b3.jpg]",,"Cambio Hose Rea long 0665Cambio Hose mit Reißverschluß an der Seite, schlankes Bein mit Zip, Mikrofasergemisch, schwarz."
876,Hose,Männlich,Beige,Timezone,79.95,[http://www.lemb.com/images/product_images/popup_images/1136_0.jpg],,"TIMEZONE Cargo Hose Harris earth beigelä,ssige Cotton Hose des Trendlabels Timezone loose fit, mit bequem geschnittenem Bein seitliche Eingriffstaschen Cargotaschen mit Klappe am Bein Gesä,ß,taschen mit Klappe kleines Metalllogo am Reiß,verschluss breite Gü,rtelschlaufen Logoaufnä,her an der linken Hü,fte durch Reiß,verschluss zu verschließ,en schö,ne Baumwollqualitä,t Material: 100% Baumwolle Neuware"
877,Hose,Männlich,Schwarz,Stone Island,169,"[http://www.luxodo.com/p/1/img-12859-150412-preview.jpg,http://www.luxodo.com/p/1/img-12859-150346-preview.jpg]",,"Stone Island - Hose aus Baumwoll- MixSchlichte Hose in Schwarz von Stone Island. Der Baumwollstoff gibt der Hose einen guten Sitz, kann allerdings dank Gürtelschlaufen noch optimiert werden, und ist im Five-Pocket-Style gefertigt. Ein tolles Basic Teil, passend zu allen Farben und Formen!Maße bei Größe 31: Bundweite: 40cm, Beinausschnitt: 19cm, Beininnenlänge: 87cm"
878,Hose,Weiblich,Schwarz,Bellybutton,99.9,"[http://www.mawaju.de/images/products/link/3392/90000/ak.jpg,http://www.mawaju.de/images/products/link/3392/90000/aa.jpg]",,Bellybutton Hose - KellyKlassisch geschnittene Hose aus einem formstabilen Gewebemix mit tollem Fall. Die gerade Silhouette und die edel-schlichte Optik betont den eleganten Style. Mit komfortablem Überbauchbund.
